,player_id,given_name,family_name,count_tournaments,team_count,list_tournaments,team_name,team_code,full_name
316,P-00375,Néstor,Lorenzo,1,1,1990,Argentina,ARG,Néstor Lorenzo
317,P-00376,Harry,Kane,2,1,"2018, 2022",England,ENG,Harry Kane
318,P-00378,György,Bognár,1,1,1986,Hungary,HUN,György Bognár
319,P-00380,Karl-Heinz,Schnellinger,4,1,"1958, 1962, 1966, 1970",West Germany,DEU,Karl-Heinz Schnellinger
320,P-00381,Knut,Hansson,1,1,1938,Sweden,SWE,Knut Hansson
321,P-00382,Kang-hee,Choi,1,1,1990,South Korea,KOR,Kang-hee Choi
322,P-00383,Kenny,Cunningham,1,1,2002,Republic of Ireland,IRL,Kenny Cunningham
323,P-00384,Ferenc,Bene,1,1,1966,Hungary,HUN,Ferenc Bene
324,P-00385,John,Stollmeyer,1,1,1990,United States,USA,John Stollmeyer
325,P-00386,not applicable,Joaquín,2,1,"2002, 2006",Spain,ESP,Joaquín
326,P-00387,Alex,Stepney,1,1,1970,England,ENG,Alex Stepney
327,P-00389,Itumeleng,Khune,1,1,2010,South Africa,ZAF,Itumeleng Khune
328,P-00390,Hossein,Kazerani,1,1,1978,Iran,IRN,Hossein Kazerani
329,P-00391,Sung-yong,Choi,2,1,"1998, 2002",South Korea,KOR,Sung-yong Choi
330,P-00392,Aldo,Campatelli,1,1,1950,Italy,ITA,Aldo Campatelli
331,P-00393,Abdelfettah,Rhiati,1,1,1986,Morocco,MAR,Abdelfettah Rhiati
332,P-00395,Philippe,Clement,1,1,1998,Belgium,BEL,Philippe Clement
333,P-00396,Carlos,Morales,1,1,1998,Paraguay,PRY,Carlos Morales
334,P-00397,Joël,Matip,2,1,"2010, 2014",Cameroon,CMR,Joël Matip
335,P-00398,Bobby,Smith,1,1,1958,England,ENG,Bobby Smith
336,P-00399,Rafael,Ávalos,1,1,1954,Mexico,MEX,Rafael Ávalos
337,P-00401,Eduard,Krieger,1,1,1978,Austria,AUT,Eduard Krieger
338,P-00402,František,Jakubec,1,1,1982,Czechoslovakia,CSK,František Jakubec
339,P-00403,Ruud,Gullit,1,1,1990,Netherlands,NLD,Ruud Gullit
340,P-00404,Alfred,Eisenbeisser,1,1,1930,Romania,ROU,Alfred Eisenbeisser
341,P-00405,Horacio,Troche,2,1,"1962, 1966",Uruguay,URY,Horacio Troche
342,P-00406,Ed,McIlvenny,1,1,1950,United States,USA,Ed McIlvenny
343,P-00407,Robert,Sadowski,1,1,1938,Romania,ROU,Robert Sadowski
344,P-00409,Ayman,Ashraf,1,1,2018,Egypt,EGY,Ayman Ashraf
345,P-00410,Oscar,Wirth,1,1,1982,Chile,CHL,Oscar Wirth
346,P-00412,Piet,Wildschut,1,1,1978,Netherlands,NLD,Piet Wildschut
347,P-00413,Piotr,Skrobowski,1,1,1982,Poland,POL,Piotr Skrobowski
348,P-00414,Predrag,Mijatović,1,1,1998,Yugoslavia,YUG,Predrag Mijatović
349,P-00415,Ahmed,Elmohamady,1,1,2018,Egypt,EGY,Ahmed Elmohamady
350,P-00416,Martin,Brunner,1,1,1994,Switzerland,CHE,Martin Brunner
351,P-00418,Wolfgang,Fahrian,1,1,1962,West Germany,DEU,Wolfgang Fahrian
352,P-00419,Mario,Bergara,1,1,1962,Uruguay,URY,Mario Bergara
353,P-00420,László,Disztl,1,1,1986,Hungary,HUN,László Disztl
354,P-00421,Tony,Cascarino,2,1,"1990, 1994",Republic of Ireland,IRL,Tony Cascarino
355,P-00422,José Luis,Borbolla,1,1,1950,Mexico,MEX,José Luis Borbolla
356,P-00423,Jair,Marinho,1,1,1962,Brazil,BRA,Jair Marinho
357,P-00424,Juan,Argote,1,1,1930,Bolivia,BOL,Juan Argote
358,P-00425,Marcos,Acuña,2,1,"2018, 2022",Argentina,ARG,Marcos Acuña
359,P-00426,Stephen,Adams,1,1,2014,Ghana,GHA,Stephen Adams
360,P-00427,Motohiro,Yamaguchi,1,1,1998,Japan,JPN,Motohiro Yamaguchi
361,P-00428,Lovro,Majer,1,1,2022,Croatia,HRV,Lovro Majer
362,P-00429,Jan,van Diepenbeek,1,1,1934,Netherlands,NLD,Jan van Diepenbeek
363,P-00430,Juan,Aguilera,1,1,1930,Chile,CHL,Juan Aguilera
364,P-00431,Mauro,Silva,1,1,1994,Brazil,BRA,Mauro Silva
365,P-00432,Sergey,Andreyev,1,1,1982,Soviet Union,SUN,Sergey Andreyev
366,P-00433,not applicable,Amaral,1,1,1978,Brazil,BRA,Amaral
367,P-00434,Eliaquim,Mangala,1,1,2014,France,FRA,Eliaquim Mangala
368,P-00435,Milad,Mohammadi,2,1,"2018, 2022",Iran,IRN,Milad Mohammadi
369,P-00436,Matthew,Smith,1,1,2022,Wales,WAL,Matthew Smith
370,P-00437,Oscar,Rossi,1,1,1962,Argentina,ARG,Oscar Rossi
371,P-00438,Fredy,Guarín,1,1,2014,Colombia,COL,Fredy Guarín
372,P-00439,Carlos,Llamosa,1,1,2002,United States,USA,Carlos Llamosa
373,P-00440,Tibor,Rab,2,1,"1978, 1982",Hungary,HUN,Tibor Rab
374,P-00441,Yuto,Nagatomo,4,1,"2010, 2014, 2018, 2022",Japan,JPN,Yuto Nagatomo
375,P-00442,Oswaldo,Ibarra,1,1,2002,Ecuador,ECU,Oswaldo Ibarra
376,P-00443,Stefan,Rehn,1,1,1994,Sweden,SWE,Stefan Rehn
377,P-00445,Mauk,Weber,2,1,"1934, 1938",Netherlands,NLD,Mauk Weber
378,P-00447,Andrew,Redmayne,1,1,2022,Australia,AUS,Andrew Redmayne
379,P-00448,Frank,Wels,2,1,"1934, 1938",Netherlands,NLD,Frank Wels
380,P-00449,Paul,Aguilar,2,1,"2010, 2014",Mexico,MEX,Paul Aguilar
381,P-00451,Abdelmajid,Dolmy,1,1,1986,Morocco,MAR,Abdelmajid Dolmy
382,P-00452,Manuel,Nájera,1,1,1978,Mexico,MEX,Manuel Nájera
383,P-00453,Jesús,del Muro,3,1,"1958, 1962, 1966",Mexico,MEX,Jesús del Muro
384,P-00455,not applicable,Adelardo,2,1,"1962, 1966",Spain,ESP,Adelardo
385,P-00456,Zdeněk,Procházka,1,1,1954,Czechoslovakia,CSK,Zdeněk Procházka
386,P-00457,Tony,Woodcock,1,1,1982,England,ENG,Tony Woodcock
387,P-00460,Rodion,Cămătaru,1,1,1990,Romania,ROU,Rodion Cămătaru
388,P-00461,El Hadji,Diouf,1,1,2002,Senegal,SEN,El Hadji Diouf
389,P-00462,Mohammed,Kudus,1,1,2022,Ghana,GHA,Mohammed Kudus
390,P-00463,Paulo,Dybala,2,1,"2018, 2022",Argentina,ARG,Paulo Dybala
391,P-00464,Włodzimierz,Lubański,1,1,1978,Poland,POL,Włodzimierz Lubański
392,P-00465,Harry,Hooper,1,1,1954,England,ENG,Harry Hooper
393,P-00466,Jung-moo,Huh,1,1,1986,South Korea,KOR,Jung-moo Huh
394,P-00467,Ali Thani,Jumaa,1,1,1990,United Arab Emirates,ARE,Ali Thani Jumaa
395,P-00468,not applicable,Flávio,1,1,2006,Angola,AGO,Flávio
396,P-00469,Pan-keun,Kim,1,1,1994,South Korea,KOR,Pan-keun Kim
397,P-00470,Eric,Dier,2,1,"2018, 2022",England,ENG,Eric Dier
398,P-00471,Aristide,Guarneri,1,1,1966,Italy,ITA,Aristide Guarneri
399,P-00472,Derek,Dougan,1,1,1958,Northern Ireland,NIR,Derek Dougan
400,P-00474,Todor,Veselinović,2,1,"1954, 1958",Yugoslavia,YUG,Todor Veselinović
401,P-00475,Ferdinand,Adams,1,1,1930,Belgium,BEL,Ferdinand Adams
402,P-00476,Tom,Lynch,1,1,1934,United States,USA,Tom Lynch
403,P-00477,Hiroshi,Nanami,1,1,1998,Japan,JPN,Hiroshi Nanami
404,P-00479,Otakar,Nožíř,1,1,1938,Czechoslovakia,CSK,Otakar Nožíř
405,P-00480,Gerard,Wodarz,1,1,1938,Poland,POL,Gerard Wodarz
406,P-00481,Stefan,Effenberg,1,1,1994,Germany,DEU,Stefan Effenberg
407,P-00482,Medhi,Benatia,1,1,2018,Morocco,MAR,Medhi Benatia
408,P-00484,Aleksandr,Bubnov,1,1,1986,Soviet Union,SUN,Aleksandr Bubnov
409,P-00485,Nouhou,Tolo,1,1,2022,Cameroon,CMR,Nouhou Tolo
410,P-00487,Ernesto,Belis,1,1,1934,Argentina,ARG,Ernesto Belis
411,P-00488,Reuben,Gabriel,1,1,2014,Nigeria,NGA,Reuben Gabriel
412,P-00489,Geovanny,Jara,1,1,1990,Costa Rica,CRI,Geovanny Jara
413,P-00490,Juan Camilo,Zúñiga,1,1,2014,Colombia,COL,Juan Camilo Zúñiga
414,P-00491,Ingvar,Rydell,1,1,1950,Sweden,SWE,Ingvar Rydell
415,P-00492,Jean-Pierre,Fiala,1,1,1994,Cameroon,CMR,Jean-Pierre Fiala
416,P-00493,Zvonko,Živković,1,1,1982,Yugoslavia,YUG,Zvonko Živković
417,P-00494,Mark,Schwarzer,2,1,"2006, 2010",Australia,AUS,Mark Schwarzer
418,P-00495,Francisco,Jara,1,1,1966,Mexico,MEX,Francisco Jara
419,P-00496,Stéphane,van der Heyden,1,1,1994,Belgium,BEL,Stéphane van der Heyden
420,P-00497,Andriy,Husin,1,1,2006,Ukraine,UKR,Andriy Husin
421,P-00500,Bobby,Convey,1,1,2006,United States,USA,Bobby Convey
422,P-00502,Lakhdar,Belloumi,2,1,"1982, 1986",Algeria,DZA,Lakhdar Belloumi
423,P-00503,Åke,Andersson,1,1,1938,Sweden,SWE,Åke Andersson
424,P-00504,Mirosław,Szymkowiak,1,1,2006,Poland,POL,Mirosław Szymkowiak
425,P-00505,not applicable,Edinho,3,1,"1978, 1982, 1986",Brazil,BRA,Edinho
426,P-00506,Carlos,Paredes,3,1,"1998, 2002, 2006",Paraguay,PRY,Carlos Paredes
427,P-00507,Julio,Lores,1,1,1930,Peru,PER,Julio Lores
428,P-00508,Dick,Nanninga,1,1,1978,Netherlands,NLD,Dick Nanninga
429,P-00509,Theo,de Jong,1,1,1974,Netherlands,NLD,Theo de Jong
430,P-00510,Gabriel,Badilla,1,1,2006,Costa Rica,CRI,Gabriel Badilla
431,P-00511,Hámilton,Ricard,1,1,1998,Colombia,COL,Hámilton Ricard
432,P-00512,Alex,Thépot,2,1,"1930, 1934",France,FRA,Alex Thépot
433,P-00513,Salvador,Flores,1,1,1930,Paraguay,PRY,Salvador Flores
434,P-00514,Thierry,Henry,4,1,"1998, 2002, 2006, 2010",France,FRA,Thierry Henry
435,P-00515,Ranulfo,Cortés,1,1,1954,Mexico,MEX,Ranulfo Cortés
436,P-00516,Lucas,Thwala,1,1,2010,South Africa,ZAF,Lucas Thwala
437,P-00518,Wout,Weghorst,1,1,2022,Netherlands,NLD,Wout Weghorst
438,P-00519,Muzzy,Izzet,1,1,2002,Turkey,TUR,Muzzy Izzet
439,P-00520,René,Fernández,1,1,1930,Bolivia,BOL,René Fernández
440,P-00521,Kwon,Chang-hoon,1,1,2022,South Korea,KOR,Kwon Chang-hoon
441,P-00522,Bohdan,Masztaler,1,1,1978,Poland,POL,Bohdan Masztaler
442,P-00523,Fahad,Al-Bishi,1,1,1994,Saudi Arabia,SAU,Fahad Al-Bishi
443,P-00524,Bernardo,Silva,2,1,"2018, 2022",Portugal,PRT,Bernardo Silva
444,P-00525,Raymond,Passello,1,1,1934,Switzerland,CHE,Raymond Passello
445,P-00526,Kazimierz,Lis,1,1,1938,Poland,POL,Kazimierz Lis
446,P-00527,Christian,Atsu,1,1,2014,Ghana,GHA,Christian Atsu
447,P-00528,Norman,Hunter,2,1,"1966, 1970",England,ENG,Norman Hunter
448,P-00529,Tisir,Al-Antaif,1,1,1998,Saudi Arabia,SAU,Tisir Al-Antaif
449,P-00530,Marcel,Desailly,2,1,"1998, 2002",France,FRA,Marcel Desailly
450,P-00531,Cristián,Castañeda,1,1,1998,Chile,CHL,Cristián Castañeda
451,P-00532,Guillermo,Arellano,1,1,1930,Chile,CHL,Guillermo Arellano
452,P-00534,Carlos,Pavón,1,1,2010,Honduras,HND,Carlos Pavón
453,P-00535,Daniel,Xuereb,1,1,1986,France,FRA,Daniel Xuereb
454,P-00536,Héctor,Freschi,1,1,1934,Argentina,ARG,Héctor Freschi
455,P-00537,Franz,Wagner,2,2,"1934, 1938","Austria,Germany","AUT,DEU",Franz Wagner
456,P-00538,David,Acevedo,1,1,1958,Argentina,ARG,David Acevedo
457,P-00539,Ali Akbar,Ostad-Asadi,1,1,1998,Iran,IRN,Ali Akbar Ostad-Asadi
458,P-00540,John,Mensah,2,1,"2006, 2010",Ghana,GHA,John Mensah
459,P-00541,Rudolf,Wetzer,1,1,1930,Romania,ROU,Rudolf Wetzer
460,P-00542,Danny,Vukovic,2,1,"2018, 2022",Australia,AUS,Danny Vukovic
461,P-00544,José María,Lavalle,1,1,1930,Peru,PER,José María Lavalle
462,P-00545,Rúben,Amorim,2,1,"2010, 2014",Portugal,PRT,Rúben Amorim
463,P-00546,Mohammed,Hassan,1,1,1934,Egypt,EGY,Mohammed Hassan
464,P-00547,Luis,Garrido,1,1,2014,Honduras,HND,Luis Garrido
465,P-00548,Tomás,Boy,1,1,1986,Mexico,MEX,Tomás Boy
466,P-00549,Paul,Scholes,2,1,"1998, 2002",England,ENG,Paul Scholes
467,P-00550,Khemais,Labidi,1,1,1978,Tunisia,TUN,Khemais Labidi
468,P-00551,Fabian,Frei,1,1,2022,Switzerland,CHE,Fabian Frei
469,P-00552,Rosendo,Hernández,1,1,1950,Spain,ESP,Rosendo Hernández
470,P-00553,William,Andem,1,1,1998,Cameroon,CMR,William Andem
471,P-00554,not applicable,Pepe,4,1,"2010, 2014, 2018, 2022",Portugal,PRT,Pepe
472,P-00555,not applicable,Luisão,2,1,"2006, 2010",Brazil,BRA,Luisão
473,P-00556,not applicable,Carlos,3,1,"1978, 1982, 1986",Brazil,BRA,Carlos
474,P-00557,John,de Wolf,1,1,1994,Netherlands,NLD,John de Wolf
475,P-00558,Tommy,Hamill,1,1,1958,Northern Ireland,NIR,Tommy Hamill
476,P-00559,Roberto,Fernández,1,1,1986,Paraguay,PRY,Roberto Fernández
477,P-00561,René,Valenzuela,1,1,1982,Chile,CHL,René Valenzuela
478,P-00562,Raoul,Diagne,1,1,1938,France,FRA,Raoul Diagne
479,P-00563,Davy,Klaassen,1,1,2022,Netherlands,NLD,Davy Klaassen
480,P-00564,Roque,Santa Cruz,3,1,"2002, 2006, 2010",Paraguay,PRY,Roque Santa Cruz
481,P-00565,Juan Carlos,Chávez,1,1,1994,Mexico,MEX,Juan Carlos Chávez
482,P-00566,Saeid,Ezatolahi,2,1,"2018, 2022",Iran,IRN,Saeid Ezatolahi
483,P-00567,Abdoulaye,Méïté,1,1,2006,Ivory Coast,CIV,Abdoulaye Méïté
484,P-00568,Boycho,Velichkov,1,1,1986,Bulgaria,BGR,Boycho Velichkov
485,P-00569,Trevor,Sinclair,1,1,2002,England,ENG,Trevor Sinclair
486,P-00570,Abdelmajid,Bouyboud,1,1,1994,Morocco,MAR,Abdelmajid Bouyboud
487,P-00571,Ramón,Quiroga,2,1,"1978, 1982",Peru,PER,Ramón Quiroga
488,P-00572,Josef,Gauchel,1,1,1938,Germany,DEU,Josef Gauchel
489,P-00573,Viktor,Claesson,1,1,2018,Sweden,SWE,Viktor Claesson
490,P-00575,Jean,Capelle,2,1,"1934, 1938",Belgium,BEL,Jean Capelle
491,P-00576,Vladimír,Hagara,1,1,1970,Czechoslovakia,CSK,Vladimír Hagara
492,P-00577,Leonid,Buryak,1,1,1982,Soviet Union,SUN,Leonid Buryak
493,P-00578,Juan Manuel,Peña,1,1,1994,Bolivia,BOL,Juan Manuel Peña
494,P-00579,Jeong,Woo-yeong,1,1,2022,South Korea,KOR,Jeong Woo-yeong
495,P-00580,Patrick,Vervoort,2,1,"1986, 1990",Belgium,BEL,Patrick Vervoort
496,P-00581,Brian,Turner,1,1,1982,New Zealand,NZL,Brian Turner
497,P-00585,Jean-Daniel,Akpa Akpro,1,1,2014,Ivory Coast,CIV,Jean-Daniel Akpa Akpro
498,P-00586,Timo,Werner,1,1,2018,Germany,DEU,Timo Werner
499,P-00587,Lobilo,Boba,1,1,1974,Zaire,COD,Lobilo Boba
500,P-00589,Ján,Zlocha,1,1,1970,Czechoslovakia,CSK,Ján Zlocha
501,P-00590,Bum-kun,Cha,1,1,1986,South Korea,KOR,Bum-kun Cha
502,P-00591,Kyu-chung,Park,1,1,1954,South Korea,KOR,Kyu-chung Park
503,P-00592,Yasser,Al-Qahtani,1,1,2006,Saudi Arabia,SAU,Yasser Al-Qahtani
504,P-00593,Václav,Mašek,1,1,1962,Czechoslovakia,CSK,Václav Mašek
505,P-00594,Manuel,Vidrio,1,1,2002,Mexico,MEX,Manuel Vidrio
506,P-00595,Aziz,Fahmy,1,1,1934,Egypt,EGY,Aziz Fahmy
507,P-00596,Gilberto,Yearwood,1,1,1982,Honduras,HND,Gilberto Yearwood
508,P-00597,Danny,Rose,1,1,2018,England,ENG,Danny Rose
509,P-00598,Didier,Six,2,1,"1978, 1982",France,FRA,Didier Six
510,P-00599,Christian,Pulisic,1,1,2022,United States,USA,Christian Pulisic
511,P-00601,Jabu,Pule,1,1,2002,South Africa,ZAF,Jabu Pule
512,P-00602,Carl-Erik,Holmberg,1,1,1934,Sweden,SWE,Carl-Erik Holmberg
513,P-00603,Émile,Stijnen,1,1,1938,Belgium,BEL,Émile Stijnen
514,P-00604,Tijani,Babangida,1,1,1998,Nigeria,NGA,Tijani Babangida
515,P-00605,Aaron,Mokoena,2,1,"2002, 2010",South Africa,ZAF,Aaron Mokoena
516,P-00606,Mike,Sorber,1,1,1994,United States,USA,Mike Sorber
517,P-00607,Gerald,Asamoah,2,1,"2002, 2006",Germany,DEU,Gerald Asamoah
518,P-00609,Alfonso,Silva,1,1,1950,Spain,ESP,Alfonso Silva
519,P-00610,John,O'Brien,2,1,"2002, 2006",United States,USA,John O'Brien
520,P-00611,Karl-Erik,Grahn,1,1,1938,Sweden,SWE,Karl-Erik Grahn
521,P-00612,Hilarión,Osorio,1,1,1950,Paraguay,PRY,Hilarión Osorio
522,P-00613,Colin,Hendry,1,1,1998,Scotland,SCO,Colin Hendry
523,P-00614,Cristiano,Doni,1,1,2002,Italy,ITA,Cristiano Doni
524,P-00615,Dragoljub,Brnović,1,1,1990,Yugoslavia,YUG,Dragoljub Brnović
525,P-00616,Antoni,Szymanowski,2,1,"1974, 1978",Poland,POL,Antoni Szymanowski
526,P-00617,Adán,Godoy,2,1,"1962, 1966",Chile,CHL,Adán Godoy
527,P-00618,Jesús,Gallardo,2,1,"2018, 2022",Mexico,MEX,Jesús Gallardo
528,P-00619,Ben,Foster,1,1,2014,England,ENG,Ben Foster
529,P-00620,Branko,Zebec,2,1,"1954, 1958",Yugoslavia,YUG,Branko Zebec
530,P-00621,Abdulqadir,Hassan,1,1,1990,United Arab Emirates,ARE,Abdulqadir Hassan
531,P-00622,Jules,Koundé,1,1,2022,France,FRA,Jules Koundé
532,P-00623,Augusto,Magli,1,1,1950,Italy,ITA,Augusto Magli
533,P-00624,not applicable,Emerson,2,1,"1998, 2006",Brazil,BRA,Emerson
534,P-00625,José Luis,Brown,1,1,1986,Argentina,ARG,José Luis Brown
535,P-00626,Jean,Bastien,1,1,1938,France,FRA,Jean Bastien
536,P-00627,Daler,Kuzyayev,1,1,2018,Russia,RUS,Daler Kuzyayev
537,P-00629,Juan Pablo,Montes,1,1,2014,Honduras,HND,Juan Pablo Montes
538,P-00630,Salem,Al-Dawsari,2,1,"2018, 2022",Saudi Arabia,SAU,Salem Al-Dawsari
539,P-00631,Azzedine,Amanallah,1,1,1986,Morocco,MAR,Azzedine Amanallah
540,P-00632,Luis,Rijo,1,1,1950,Uruguay,URY,Luis Rijo
541,P-00633,Seifeddine,Jaziri,1,1,2022,Tunisia,TUN,Seifeddine Jaziri
542,P-00634,Roger,Bocquet,2,1,"1950, 1954",Switzerland,CHE,Roger Bocquet
543,P-00635,Abdelkader,Ghezzal,1,1,2010,Algeria,DZA,Abdelkader Ghezzal
544,P-00636,John,Coyle,1,1,1958,Scotland,SCO,John Coyle
545,P-00638,Frank,Vaughn,1,1,1930,United States,USA,Frank Vaughn
546,P-00639,not applicable,Dequinha,1,1,1954,Brazil,BRA,Dequinha
547,P-00642,Kevin,Trapp,2,1,"2018, 2022",Germany,DEU,Kevin Trapp
548,P-00643,José Luis,Rugamas,1,1,1982,El Salvador,SLV,José Luis Rugamas
549,P-00644,Sjef,van Run,1,1,1934,Netherlands,NLD,Sjef van Run
550,P-00646,Matthias,Sammer,1,1,1994,Germany,DEU,Matthias Sammer
551,P-00647,Franz,Dienert,1,1,1934,Germany,DEU,Franz Dienert
552,P-00649,Wilhelm,Piec,1,1,1938,Poland,POL,Wilhelm Piec
553,P-00651,Thomas,Myhre,1,1,1998,Norway,NOR,Thomas Myhre
554,P-00653,Hólmar Örn,Eyjólfsson,1,1,2018,Iceland,ISL,Hólmar Örn Eyjólfsson
555,P-00654,Stellan,Nilsson,1,1,1950,Sweden,SWE,Stellan Nilsson
556,P-00655,Hans,Walzhofer,1,1,1934,Austria,AUT,Hans Walzhofer
557,P-00656,Marcos,Coll,1,1,1962,Colombia,COL,Marcos Coll
558,P-00657,Željko,Čajkovski,1,1,1950,Yugoslavia,YUG,Željko Čajkovski
559,P-00658,Ousmane,Dembélé,2,1,"2018, 2022",France,FRA,Ousmane Dembélé
560,P-00659,Ron,Springett,2,1,"1962, 1966",England,ENG,Ron Springett
561,P-00660,Leonardo,Navarro,1,1,1950,Mexico,MEX,Leonardo Navarro
562,P-00661,not applicable,Juanfran,1,1,2014,Spain,ESP,Juanfran
563,P-00663,Feridun,Buğeker,1,1,1954,Turkey,TUR,Feridun Buğeker
564,P-00664,Neven,Subotić,1,1,2010,Serbia,SRB,Neven Subotić
565,P-00665,Georges,Aeby,1,1,1938,Switzerland,CHE,Georges Aeby
566,P-00666,Harald,Irmscher,1,1,1974,East Germany,DDR,Harald Irmscher
567,P-00667,Luis,Galván,2,1,"1978, 1982",Argentina,ARG,Luis Galván
568,P-00668,Juan,Mujica,1,1,1970,Uruguay,URY,Juan Mujica
569,P-00669,José,Parra,1,1,1950,Spain,ESP,José Parra
570,P-00670,Rudolf,Krčil,1,1,1934,Czechoslovakia,CSK,Rudolf Krčil
571,P-00671,Cobi,Jones,3,1,"1994, 1998, 2002",United States,USA,Cobi Jones
572,P-00672,Milovan,Jakšić,1,1,1930,Yugoslavia,YUG,Milovan Jakšić
573,P-00673,Stuart,Williams,1,1,1958,Wales,WAL,Stuart Williams
574,P-00674,Luuk,de Jong,1,1,2022,Netherlands,NLD,Luuk de Jong
575,P-00675,Abdeslam,Laghrissi,1,1,1994,Morocco,MAR,Abdeslam Laghrissi
576,P-00676,Gareth,Barry,1,1,2010,England,ENG,Gareth Barry
577,P-00677,Gianluigi,Buffon,5,1,"1998, 2002, 2006, 2010, 2014",Italy,ITA,Gianluigi Buffon
578,P-00678,Sammy,Chapman,1,1,1958,Northern Ireland,NIR,Sammy Chapman
579,P-00680,Edson,Buddle,1,1,2010,United States,USA,Edson Buddle
580,P-00681,not applicable,Alfredo,1,1,1954,Brazil,BRA,Alfredo
581,P-00682,Andreas,Ogris,1,1,1990,Austria,AUT,Andreas Ogris
582,P-00683,Alexis,Alexoudis,1,1,1994,Greece,GRC,Alexis Alexoudis
583,P-00684,Jurriën,Timber,1,1,2022,Netherlands,NLD,Jurriën Timber
584,P-00685,Bart,Goor,1,1,2002,Belgium,BEL,Bart Goor
585,P-00686,Sokratis,Papastathopoulos,2,1,"2010, 2014",Greece,GRC,Sokratis Papastathopoulos
586,P-00687,Colin,Calderwood,1,1,1998,Scotland,SCO,Colin Calderwood
587,P-00688,Paul,Ramsey,1,1,1986,Northern Ireland,NIR,Paul Ramsey
588,P-00689,Nelson,López,1,1,1966,Argentina,ARG,Nelson López
589,P-00690,Alejandro,Villanueva,1,1,1930,Peru,PER,Alejandro Villanueva
590,P-00691,not applicable,Pachín,1,1,1962,Spain,ESP,Pachín
591,P-00692,Franco,Selvaggi,1,1,1982,Italy,ITA,Franco Selvaggi
592,P-00693,Ian,McColl,1,1,1958,Scotland,SCO,Ian McColl
593,P-00694,Nabil,Ghilas,1,1,2014,Algeria,DZA,Nabil Ghilas
594,P-00695,Houmane,Jarir,1,1,1970,Morocco,MAR,Houmane Jarir
595,P-00696,Carlos,Borja,1,1,1994,Bolivia,BOL,Carlos Borja
596,P-00697,Yuri,Falin,1,1,1958,Soviet Union,SUN,Yuri Falin
597,P-00698,John,Aston,1,1,1950,England,ENG,John Aston
598,P-00699,Robbie,Fowler,1,1,2002,England,ENG,Robbie Fowler
599,P-00700,Gordan,Irović,1,1,1958,Yugoslavia,YUG,Gordan Irović
600,P-00702,Mehdi,Pashazadeh,1,1,1998,Iran,IRN,Mehdi Pashazadeh
601,P-00703,Maurits,De Schrijver,1,1,1982,Belgium,BEL,Maurits De Schrijver
602,P-00704,Rob,Rensenbrink,2,1,"1974, 1978",Netherlands,NLD,Rob Rensenbrink
603,P-00705,Claudio,López,2,1,"1998, 2002",Argentina,ARG,Claudio López
604,P-00707,Kjetil,Rekdal,2,1,"1994, 1998",Norway,NOR,Kjetil Rekdal
605,P-00708,Ferjani,Sassi,2,1,"2018, 2022",Tunisia,TUN,Ferjani Sassi
606,P-00709,Marcelo,Brozović,3,1,"2014, 2018, 2022",Croatia,HRV,Marcelo Brozović
607,P-00710,Walter,Horak,1,1,1958,Austria,AUT,Walter Horak
608,P-00711,Fernando,Cáceres,1,1,1994,Argentina,ARG,Fernando Cáceres
609,P-00712,Mário,Zagallo,2,1,"1958, 1962",Brazil,BRA,Mário Zagallo
610,P-00713,Felipe,Zetter,1,1,1950,Mexico,MEX,Felipe Zetter
611,P-00714,Omar,Sívori,1,1,1962,Italy,ITA,Omar Sívori
612,P-00715,Torsten,Frings,2,1,"2002, 2006",Germany,DEU,Torsten Frings
613,P-00717,Leopold,Kielholz,2,1,"1934, 1938",Switzerland,CHE,Leopold Kielholz
614,P-00718,Luis,Fernández,1,1,1986,France,FRA,Luis Fernández
615,P-00719,Adolfino,Cañete,1,1,1986,Paraguay,PRY,Adolfino Cañete
616,P-00720,Aaron,Lawrence,1,1,1998,Jamaica,JAM,Aaron Lawrence
617,P-00721,Pedro,Monzón,1,1,1990,Argentina,ARG,Pedro Monzón
618,P-00722,Albin,Kitzinger,1,1,1938,Germany,DEU,Albin Kitzinger
619,P-00723,Filip,Bradarić,1,1,2018,Croatia,HRV,Filip Bradarić
620,P-00724,Nestor,Subiat,1,1,1994,Switzerland,CHE,Nestor Subiat
621,P-00725,Virgil,van Dijk,1,1,2022,Netherlands,NLD,Virgil van Dijk
622,P-00726,Mohsen,Labidi,1,1,1978,Tunisia,TUN,Mohsen Labidi
623,P-00727,Aníbal,Paz,1,1,1950,Uruguay,URY,Aníbal Paz
624,P-00728,Laurent,Koscielny,1,1,2014,France,FRA,Laurent Koscielny
625,P-00729,Christian,Nørgaard,1,1,2022,Denmark,DNK,Christian Nørgaard
626,P-00730,not applicable,Antony,1,1,2022,Brazil,BRA,Antony
627,P-00731,not applicable,Hércules,1,1,1938,Brazil,BRA,Hércules
628,P-00732,Vilmos,Zombori,1,1,1934,Romania,ROU,Vilmos Zombori
629,P-00733,Benoît,Assou-Ekotto,2,1,"2010, 2014",Cameroon,CMR,Benoît Assou-Ekotto
630,P-00734,Çetin,Zeybek,1,1,1954,Turkey,TUR,Çetin Zeybek
631,P-00735,Stanislav,Šesták,1,1,2010,Slovakia,SVK,Stanislav Šesták
632,P-00737,David,Guzmán,1,1,2018,Costa Rica,CRI,David Guzmán
