,key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,Attendance,officials,total_goals_in_match,used_capacity_ratio,attendance_category,relative_attendance_category,host_country_code,match_for_host,tournament_year,short_stage_name,winner_code
942,906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,2022-11-22,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-21,Denmark,DNK,T-76,Tunisia,TUN,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,45000,42925,César Arturo Ramos (Referee) · Alberto Morín (AR1) · Miguel Ángel Hernández (AR2) · Said Martínez (4th) · Fernando Guerrero (VAR),0,0.9538888888888889,2.0,underload,QAT,False,2022,group,
943,914,WC-2022,2022 FIFA World Cup,M-2022-14,Uruguay v South Korea,group stage,Group H,1,0,0,0,2022-11-24,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-81,Uruguay,URY,T-69,South Korea,KOR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,45000,41663,Clément Turpin (Referee) · Nicolas Danos (AR1) · Cyril Gringore (AR2) · István Kovács (4th) · Jérôme Brisard (VAR),0,0.9258444444444445,2.0,underload,QAT,False,2022,group,
944,922,WC-2022,2022 FIFA World Cup,M-2022-22,Poland v Saudi Arabia,group stage,Group C,1,0,0,0,2022-11-26,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-55,Poland,POL,T-61,Saudi Arabia,SAU,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,45000,44259,Wilton Sampaio (Referee) · Bruno Boschilia (AR1) · Bruno Pires (AR2) · Kevin Ortega (4th) · Drew Fischer (VAR),2,0.9835333333333334,2.0,underload,QAT,False,2022,group,POL
945,930,WC-2022,2022 FIFA World Cup,M-2022-30,South Korea v Ghana,group stage,Group H,1,0,0,0,2022-11-28,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-69,South Korea,KOR,T-30,Ghana,GHA,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,45000,43983,Anthony Taylor (Referee) · Gary Beswick (AR1) · Adam Nunn (AR2) · Kevin Ortega (4th) · Tomasz Kwiatkowski (VAR),5,0.9774,2.0,underload,QAT,False,2022,group,GHA
946,938,WC-2022,2022 FIFA World Cup,M-2022-38,Tunisia v France,group stage,Group D,1,0,0,0,2022-11-30,18:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-76,Tunisia,TUN,T-28,France,FRA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,45000,43627,Matt Conger (Referee) · Mark Rule (AR1) · Tevita Makasini (AR2) · Salima Mukansanga (4th) · Abdulla Ali Al Marri (VAR),1,0.9694888888888888,2.0,underload,QAT,False,2022,group,TUN
947,946,WC-2022,2022 FIFA World Cup,M-2022-46,South Korea v Portugal,group stage,Group H,1,0,0,0,2022-12-02,18:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-69,South Korea,KOR,T-56,Portugal,PRT,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,45000,44097,Facundo Tello (Referee) · Ezequiel Brailovsky (AR1) · Gabriel Chade (AR2) · Maguette Ndiaye (4th) · Nicolás Gallo (VAR),3,0.9799333333333333,2.0,underload,QAT,False,2022,group,KOR
948,955,WC-2022,2022 FIFA World Cup,M-2022-55,Morocco v Spain,round of 16,not applicable,0,1,0,0,2022-12-06,18:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-45,Morocco,MAR,T-71,Spain,ESP,0–0,0,0,0,0,1,1,3–0,3,0,home team win,1,0,0,45000,44667,Fernando Rapallini (Referee) · Juan Pablo Belatti (AR1) · Diego Bonfá (AR2) · Raphael Claus (4th) · Mauro Vigliano (VAR),3,0.9926,2.0,full,QAT,False,2022,knockout,MAR
949,957,WC-2022,2022 FIFA World Cup,M-2022-57,Croatia v Brazil,quarter-finals,not applicable,0,1,0,0,2022-12-09,18:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-17,Croatia,HRV,T-09,Brazil,BRA,1–1,1,1,0,0,1,1,4–2,4,2,home team win,1,0,0,45000,43893,Michael Oliver (Referee) · Stuart Burt (AR1) · Gary Beswick (AR2) · Mustapha Ghorbal (4th) · Pol van Boekel (VAR),8,0.9754,2.0,underload,QAT,False,2022,knockout,HRV
950,907,WC-2022,2022 FIFA World Cup,M-2022-07,Mexico v Poland,group stage,Group C,1,0,0,0,2022-11-22,19:00,S-113,Stadium 974,Doha,Qatar,T-44,Mexico,MEX,T-55,Poland,POL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,44000,39369,Chris Beath (Referee) · Anton Shchetinin (AR1) · Ashley Beecham (AR2) · Stéphanie Frappart (4th) · Shaun Evans (VAR),0,0.89475,2.0,underload,QAT,False,2022,group,
951,915,WC-2022,2022 FIFA World Cup,M-2022-15,Portugal v Ghana,group stage,Group H,1,0,0,0,2022-11-24,19:00,S-113,Stadium 974,Doha,Qatar,T-56,Portugal,PRT,T-30,Ghana,GHA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,42662,Ismail Elfath (Referee) · Kyle Atkins (AR1) · Corey Parker (AR2) · Stéphanie Frappart (4th) · Armando Villarreal (VAR),5,0.9695909090909091,2.0,underload,QAT,False,2022,group,PRT
952,923,WC-2022,2022 FIFA World Cup,M-2022-23,France v Denmark,group stage,Group D,1,0,0,0,2022-11-26,19:00,S-113,Stadium 974,Doha,Qatar,T-28,France,FRA,T-21,Denmark,DNK,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,42860,Szymon Marciniak (Referee) · Paweł Sokolnicki (AR1) · Tomasz Listkiewicz (AR2) · Ma Ning (4th) · Tomasz Kwiatkowski (VAR),3,0.9740909090909091,2.0,underload,QAT,False,2022,group,FRA
953,931,WC-2022,2022 FIFA World Cup,M-2022-31,Brazil v Switzerland,group stage,Group G,1,0,0,0,2022-11-28,19:00,S-113,Stadium 974,Doha,Qatar,T-09,Brazil,BRA,T-73,Switzerland,CHE,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,43649,Iván Barton (Referee) · David Morán (AR1) · Zachari Zeegelaar (AR2) · Said Martínez (4th) · Drew Fischer (VAR),1,0.9920227272727272,2.0,full,QAT,False,2022,group,BRA
954,939,WC-2022,2022 FIFA World Cup,M-2022-39,Poland v Argentina,group stage,Group C,1,0,0,0,2022-11-30,22:00,S-113,Stadium 974,Doha,Qatar,T-55,Poland,POL,T-03,Argentina,ARG,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,44000,44089,Danny Makkelie (Referee) · Hessel Steegstra (AR1) · Jan de Vries (AR2) · Said Martínez (4th) · Pol van Boekel (VAR),2,1.0020227272727273,2.0,full,QAT,False,2022,group,ARG
